resident_id,challenge_name,target_metric,enrol_date,status,current_tier,target_value,progress_pct
RESIDENT_00305,National Steps Challenge,Steps,2026-03-21,Active,Platinum,10000,84.1
RESIDENT_00324,National Steps Challenge,Steps,2026-03-07,Active,Participant,10000,18.7
RESIDENT_00205,Eat Drink Shop Healthy,Healthier Purchases,2026-03-17,Active,Gold,30,71.4
RESIDENT_00179,Move It Challenge,MVPA Minutes,2026-04-04,Active,Silver,150,48.8
RESIDENT_00030,National Steps Challenge,Steps,2026-03-19,Active,Silver,10000,47.8
RESIDENT_00212,National Steps Challenge,Steps,2026-03-16,Active,Gold,10000,72.2
RESIDENT_01168,Move It Challenge,MVPA Minutes,2026-03-26,Active,Bronze,150,35.4
RESIDENT_00120,Eat Drink Shop Healthy,Healthier Purchases,2026-03-03,Active,Bronze,30,20.5
RESIDENT_00481,Eat Drink Shop Healthy,Healthier Purchases,2026-04-05,Active,Participant,30,3.9
RESIDENT_00596,Eat Drink Shop Healthy,Healthier Purchases,2026-03-05,Active,Bronze,30,21.5
RESIDENT_01138,Eat Drink Shop Healthy,Healthier Purchases,2026-04-03,Active,Participant,30,18.9
RESIDENT_00754,National Steps Challenge,Steps,2026-04-07,Active,Gold,10000,75.9
RESIDENT_01497,National Steps Challenge,Steps,2026-03-18,Active,Gold,10000,78.6
RESIDENT_00199,Eat Drink Shop Healthy,Healthier Purchases,2026-04-10,Active,Platinum,30,83.9
RESIDENT_00076,Eat Drink Shop Healthy,Healthier Purchases,2026-03-24,Active,Gold,30,77.5
RESIDENT_00585,Eat Drink Shop Healthy,Healthier Purchases,2026-03-05,Active,Bronze,30,39.8
RESIDENT_00855,Move It Challenge,MVPA Minutes,2026-03-13,Active,Bronze,150,23.7
RESIDENT_00291,Eat Drink Shop Healthy,Healthier Purchases,2026-03-30,Active,Gold,30,79.8
RESIDENT_00415,Move It Challenge,MVPA Minutes,2026-03-31,Active,Gold,150,63.8
RESIDENT_00507,Eat Drink Shop Healthy,Healthier Purchases,2026-03-23,Active,Bronze,30,35.5
RESIDENT_01078,Eat Drink Shop Healthy,Healthier Purchases,2026-03-06,Active,Gold,30,64.3
RESIDENT_01356,Move It Challenge,MVPA Minutes,2026-03-21,Active,Silver,150,42.2
RESIDENT_01239,National Steps Challenge,Steps,2026-03-16,Active,Participant,10000,19.2
RESIDENT_00444,Eat Drink Shop Healthy,Healthier Purchases,2026-03-15,Active,Platinum,30,95.4
RESIDENT_00329,National Steps Challenge,Steps,2026-03-20,Active,Gold,10000,79.1
RESIDENT_00408,National Steps Challenge,Steps,2026-03-19,Active,Gold,10000,71.0
RESIDENT_00257,Eat Drink Shop Healthy,Healthier Purchases,2026-04-05,Active,Platinum,30,86.7
RESIDENT_01139,Move It Challenge,MVPA Minutes,2026-03-26,Active,Gold,150,75.4
RESIDENT_00379,Eat Drink Shop Healthy,Healthier Purchases,2026-03-29,Active,Gold,30,73.4
RESIDENT_01126,Move It Challenge,MVPA Minutes,2026-03-02,Active,Gold,150,78.7
RESIDENT_00862,Move It Challenge,MVPA Minutes,2026-03-05,Active,Bronze,150,32.6
RESIDENT_00268,National Steps Challenge,Steps,2026-03-10,Active,Participant,10000,15.4
RESIDENT_01200,National Steps Challenge,Steps,2026-03-24,Active,Participant,10000,13.6
RESIDENT_00192,Eat Drink Shop Healthy,Healthier Purchases,2026-03-12,Active,Participant,30,3.5
RESIDENT_00389,National Steps Challenge,Steps,2026-03-26,Active,Platinum,10000,80.3
RESIDENT_00228,Move It Challenge,MVPA Minutes,2026-04-02,Active,Gold,150,73.0
RESIDENT_01226,National Steps Challenge,Steps,2026-04-10,Active,Participant,10000,17.3
RESIDENT_00616,Eat Drink Shop Healthy,Healthier Purchases,2026-03-03,Active,Platinum,30,86.2
RESIDENT_01040,National Steps Challenge,Steps,2026-03-08,Active,Gold,10000,76.5
RESIDENT_00864,National Steps Challenge,Steps,2026-03-20,Active,Bronze,10000,28.3
RESIDENT_00736,National Steps Challenge,Steps,2026-03-18,Active,Gold,10000,60.3
RESIDENT_00680,National Steps Challenge,Steps,2026-04-05,Active,Bronze,10000,20.9
RESIDENT_00647,Move It Challenge,MVPA Minutes,2026-04-02,Active,Silver,150,49.9
RESIDENT_00164,Eat Drink Shop Healthy,Healthier Purchases,2026-03-15,Active,Bronze,30,25.1
RESIDENT_00710,Move It Challenge,MVPA Minutes,2026-03-25,Active,Silver,150,47.2
RESIDENT_01370,Move It Challenge,MVPA Minutes,2026-03-20,Active,Bronze,150,29.6
RESIDENT_00034,Move It Challenge,MVPA Minutes,2026-04-09,Active,Bronze,150,27.1
RESIDENT_00773,Move It Challenge,MVPA Minutes,2026-04-05,Active,Silver,150,42.0
RESIDENT_01479,Eat Drink Shop Healthy,Healthier Purchases,2026-04-07,Active,Silver,30,45.4
RESIDENT_00126,Eat Drink Shop Healthy,Healthier Purchases,2026-04-04,Active,Bronze,30,20.4
RESIDENT_01033,Eat Drink Shop Healthy,Healthier Purchases,2026-03-11,Active,Gold,30,79.2
RESIDENT_00581,National Steps Challenge,Steps,2026-03-29,Active,Participant,10000,18.8
RESIDENT_01297,Eat Drink Shop Healthy,Healthier Purchases,2026-04-09,Active,Silver,30,46.8
RESIDENT_01056,Eat Drink Shop Healthy,Healthier Purchases,2026-03-25,Active,Silver,30,51.0
RESIDENT_00807,Eat Drink Shop Healthy,Healthier Purchases,2026-03-19,Active,Participant,30,15.2
RESIDENT_00546,Move It Challenge,MVPA Minutes,2026-04-08,Active,Platinum,150,93.9
RESIDENT_00501,Eat Drink Shop Healthy,Healthier Purchases,2026-03-28,Active,Bronze,30,21.7
RESIDENT_00607,Move It Challenge,MVPA Minutes,2026-03-25,Active,Gold,150,60.1
RESIDENT_00112,Move It Challenge,MVPA Minutes,2026-03-21,Active,Bronze,150,21.5
RESIDENT_01493,National Steps Challenge,Steps,2026-04-07,Active,Platinum,10000,83.6
RESIDENT_01399,Eat Drink Shop Healthy,Healthier Purchases,2026-04-06,Active,Participant,30,19.4
RESIDENT_00504,Move It Challenge,MVPA Minutes,2026-03-22,Active,Gold,150,69.5
RESIDENT_00244,Eat Drink Shop Healthy,Healthier Purchases,2026-03-12,Active,Participant,30,19.1
RESIDENT_00705,Eat Drink Shop Healthy,Healthier Purchases,2026-03-05,Active,Silver,30,42.6
RESIDENT_00652,Move It Challenge,MVPA Minutes,2026-03-03,Active,Platinum,150,84.4
RESIDENT_00524,Eat Drink Shop Healthy,Healthier Purchases,2026-03-22,Active,Gold,30,73.5
RESIDENT_01317,Eat Drink Shop Healthy,Healthier Purchases,2026-03-13,Active,Bronze,30,29.0
RESIDENT_00571,Eat Drink Shop Healthy,Healthier Purchases,2026-03-20,Active,Bronze,30,24.9
RESIDENT_01065,Eat Drink Shop Healthy,Healthier Purchases,2026-03-22,Active,Bronze,30,34.7
RESIDENT_00089,National Steps Challenge,Steps,2026-03-01,Active,Silver,10000,52.5
RESIDENT_00488,National Steps Challenge,Steps,2026-03-21,Active,Participant,10000,19.0
RESIDENT_00505,Move It Challenge,MVPA Minutes,2026-03-05,Active,Silver,150,57.6
RESIDENT_00671,Move It Challenge,MVPA Minutes,2026-03-24,Active,Bronze,150,25.6
RESIDENT_00629,National Steps Challenge,Steps,2026-03-11,Active,Bronze,10000,27.5
RESIDENT_00623,National Steps Challenge,Steps,2026-04-01,Active,Participant,10000,1.7
RESIDENT_00647,Eat Drink Shop Healthy,Healthier Purchases,2026-03-06,Active,Bronze,30,25.8
RESIDENT_01400,National Steps Challenge,Steps,2026-03-10,Active,Bronze,10000,35.6
RESIDENT_00930,National Steps Challenge,Steps,2026-03-10,Active,Bronze,10000,35.7
RESIDENT_00034,National Steps Challenge,Steps,2026-03-12,Active,Bronze,10000,27.5
RESIDENT_00555,National Steps Challenge,Steps,2026-04-09,Active,Gold,10000,62.1
RESIDENT_00808,Move It Challenge,MVPA Minutes,2026-03-08,Active,Gold,150,79.5
RESIDENT_00484,Eat Drink Shop Healthy,Healthier Purchases,2026-03-09,Active,Participant,30,16.8
RESIDENT_00410,National Steps Challenge,Steps,2026-03-09,Active,Silver,10000,41.1
RESIDENT_01031,Eat Drink Shop Healthy,Healthier Purchases,2026-03-26,Active,Bronze,30,25.0
RESIDENT_00198,National Steps Challenge,Steps,2026-03-20,Active,Bronze,10000,22.2
RESIDENT_01291,Eat Drink Shop Healthy,Healthier Purchases,2026-04-01,Active,Bronze,30,34.7
RESIDENT_01372,Move It Challenge,MVPA Minutes,2026-03-10,Active,Gold,150,73.1
RESIDENT_00279,Move It Challenge,MVPA Minutes,2026-03-07,Completed,Platinum,150,100.0
RESIDENT_01211,Eat Drink Shop Healthy,Healthier Purchases,2026-03-06,Active,Platinum,30,82.9
RESIDENT_01228,Move It Challenge,MVPA Minutes,2026-03-08,Active,Silver,150,42.2
RESIDENT_00435,Move It Challenge,MVPA Minutes,2026-03-25,Active,Bronze,150,36.4
RESIDENT_00020,Move It Challenge,MVPA Minutes,2026-03-06,Active,Silver,150,47.5
RESIDENT_00313,National Steps Challenge,Steps,2026-04-08,Active,Bronze,10000,21.7
RESIDENT_00869,National Steps Challenge,Steps,2026-04-09,Active,Gold,10000,79.1
RESIDENT_00416,National Steps Challenge,Steps,2026-03-22,Active,Silver,10000,48.0
RESIDENT_00008,Move It Challenge,MVPA Minutes,2026-03-22,Active,Gold,150,62.5
RESIDENT_00823,Move It Challenge,MVPA Minutes,2026-03-25,Active,Silver,150,45.4
RESIDENT_00023,Move It Challenge,MVPA Minutes,2026-04-02,Active,Gold,150,66.6
RESIDENT_00837,National Steps Challenge,Steps,2026-03-04,Active,Gold,10000,72.0
RESIDENT_00591,Eat Drink Shop Healthy,Healthier Purchases,2026-03-12,Active,Platinum,30,96.8
RESIDENT_00499,Eat Drink Shop Healthy,Healthier Purchases,2026-03-26,Active,Gold,30,71.4
RESIDENT_00672,Move It Challenge,MVPA Minutes,2026-03-28,Active,Bronze,150,27.2
RESIDENT_00751,Eat Drink Shop Healthy,Healthier Purchases,2026-04-02,Active,Silver,30,43.6
RESIDENT_00848,Move It Challenge,MVPA Minutes,2026-04-04,Active,Gold,150,63.5
RESIDENT_00949,Eat Drink Shop Healthy,Healthier Purchases,2026-03-31,Active,Platinum,30,82.5
RESIDENT_00632,Move It Challenge,MVPA Minutes,2026-03-22,Active,Silver,150,42.9
RESIDENT_00500,Eat Drink Shop Healthy,Healthier Purchases,2026-03-30,Active,Platinum,30,84.3
RESIDENT_00265,Move It Challenge,MVPA Minutes,2026-04-01,Active,Gold,150,79.1
RESIDENT_01005,National Steps Challenge,Steps,2026-03-28,Active,Bronze,10000,24.3
RESIDENT_00079,National Steps Challenge,Steps,2026-04-06,Active,Gold,10000,77.3
RESIDENT_00981,National Steps Challenge,Steps,2026-03-13,Active,Bronze,10000,33.4
RESIDENT_00725,National Steps Challenge,Steps,2026-03-16,Active,Bronze,10000,27.7
RESIDENT_00446,Move It Challenge,MVPA Minutes,2026-04-06,Active,Platinum,150,89.4
RESIDENT_00537,Move It Challenge,MVPA Minutes,2026-04-10,Active,Participant,150,18.5
RESIDENT_00347,National Steps Challenge,Steps,2026-03-15,Active,Bronze,10000,23.0
RESIDENT_00096,Move It Challenge,MVPA Minutes,2026-03-14,Active,Bronze,150,22.6
RESIDENT_00353,Eat Drink Shop Healthy,Healthier Purchases,2026-04-01,Active,Bronze,30,28.5
RESIDENT_01260,National Steps Challenge,Steps,2026-03-26,Active,Platinum,10000,80.1
RESIDENT_00503,National Steps Challenge,Steps,2026-03-10,Active,Platinum,10000,80.4
RESIDENT_01081,Move It Challenge,MVPA Minutes,2026-03-15,Active,Bronze,150,22.5
RESIDENT_01442,National Steps Challenge,Steps,2026-04-03,Active,Platinum,10000,90.9
RESIDENT_00291,Move It Challenge,MVPA Minutes,2026-03-05,Active,Gold,150,73.9
RESIDENT_01074,Eat Drink Shop Healthy,Healthier Purchases,2026-03-14,Active,Platinum,30,90.4
RESIDENT_00185,Eat Drink Shop Healthy,Healthier Purchases,2026-03-13,Active,Gold,30,68.0
RESIDENT_01407,National Steps Challenge,Steps,2026-03-11,Active,Silver,10000,45.8
RESIDENT_01350,Eat Drink Shop Healthy,Healthier Purchases,2026-03-26,Completed,Platinum,30,99.2
RESIDENT_01035,Move It Challenge,MVPA Minutes,2026-03-03,Active,Gold,150,66.2
RESIDENT_00824,National Steps Challenge,Steps,2026-03-27,Active,Bronze,10000,36.1
RESIDENT_01375,Move It Challenge,MVPA Minutes,2026-03-31,Active,Gold,150,75.8
RESIDENT_00885,Eat Drink Shop Healthy,Healthier Purchases,2026-03-22,Active,Gold,30,76.0
RESIDENT_00049,Eat Drink Shop Healthy,Healthier Purchases,2026-03-27,Active,Platinum,30,98.8
RESIDENT_00704,Eat Drink Shop Healthy,Healthier Purchases,2026-03-05,Active,Silver,30,43.0
RESIDENT_00041,Eat Drink Shop Healthy,Healthier Purchases,2026-03-02,Active,Silver,30,42.4
RESIDENT_01095,National Steps Challenge,Steps,2026-03-14,Active,Platinum,10000,91.1
RESIDENT_00056,Eat Drink Shop Healthy,Healthier Purchases,2026-04-05,Active,Gold,30,79.7
RESIDENT_00929,National Steps Challenge,Steps,2026-03-14,Active,Gold,10000,72.2
RESIDENT_00510,Eat Drink Shop Healthy,Healthier Purchases,2026-03-03,Active,Gold,30,72.1
RESIDENT_01490,Eat Drink Shop Healthy,Healthier Purchases,2026-04-02,Active,Participant,30,12.4
RESIDENT_00399,National Steps Challenge,Steps,2026-03-30,Active,Participant,10000,8.7
RESIDENT_00802,Eat Drink Shop Healthy,Healthier Purchases,2026-03-06,Active,Platinum,30,91.0
RESIDENT_00654,Move It Challenge,MVPA Minutes,2026-04-02,Active,Gold,150,67.0
RESIDENT_00678,Move It Challenge,MVPA Minutes,2026-03-13,Active,Platinum,150,85.1
RESIDENT_00862,National Steps Challenge,Steps,2026-03-30,Active,Silver,10000,41.3
RESIDENT_00586,Move It Challenge,MVPA Minutes,2026-03-21,Active,Gold,150,75.7
RESIDENT_00539,National Steps Challenge,Steps,2026-03-09,Active,Gold,10000,76.6
RESIDENT_00189,Move It Challenge,MVPA Minutes,2026-03-04,Active,Platinum,150,82.1
RESIDENT_00834,Eat Drink Shop Healthy,Healthier Purchases,2026-03-04,Active,Silver,30,51.6
RESIDENT_00298,Move It Challenge,MVPA Minutes,2026-04-05,Active,Participant,150,16.3
RESIDENT_00415,National Steps Challenge,Steps,2026-03-01,Active,Silver,10000,45.4
RESIDENT_00064,Move It Challenge,MVPA Minutes,2026-03-28,Active,Bronze,150,25.0
RESIDENT_01457,Move It Challenge,MVPA Minutes,2026-03-04,Active,Silver,150,42.3
RESIDENT_00151,Eat Drink Shop Healthy,Healthier Purchases,2026-03-08,Active,Platinum,30,92.0
RESIDENT_00710,National Steps Challenge,Steps,2026-03-15,Active,Gold,10000,69.5
RESIDENT_00783,Eat Drink Shop Healthy,Healthier Purchases,2026-03-24,Active,Bronze,30,33.1
RESIDENT_00353,National Steps Challenge,Steps,2026-04-07,Active,Bronze,10000,33.5
RESIDENT_00372,Eat Drink Shop Healthy,Healthier Purchases,2026-03-08,Active,Participant,30,6.2
RESIDENT_00456,National Steps Challenge,Steps,2026-04-10,Active,Participant,10000,13.9
RESIDENT_00329,Eat Drink Shop Healthy,Healthier Purchases,2026-04-09,Active,Silver,30,51.6
RESIDENT_00614,National Steps Challenge,Steps,2026-04-02,Active,Platinum,10000,94.3
RESIDENT_00410,Eat Drink Shop Healthy,Healthier Purchases,2026-03-18,Active,Bronze,30,22.9
RESIDENT_01230,Eat Drink Shop Healthy,Healthier Purchases,2026-03-18,Active,Bronze,30,31.7
RESIDENT_01422,Move It Challenge,MVPA Minutes,2026-04-03,Active,Silver,150,55.9
RESIDENT_00756,Eat Drink Shop Healthy,Healthier Purchases,2026-03-11,Active,Platinum,30,92.1
RESIDENT_00978,National Steps Challenge,Steps,2026-04-01,Active,Gold,10000,71.9
RESIDENT_01209,National Steps Challenge,Steps,2026-03-19,Active,Silver,10000,55.2
RESIDENT_01279,Move It Challenge,MVPA Minutes,2026-03-29,Active,Bronze,150,27.7
RESIDENT_00659,National Steps Challenge,Steps,2026-03-27,Active,Silver,10000,59.1
RESIDENT_00239,National Steps Challenge,Steps,2026-04-09,Active,Gold,10000,77.8
RESIDENT_00845,National Steps Challenge,Steps,2026-03-15,Active,Platinum,10000,97.4
RESIDENT_00517,National Steps Challenge,Steps,2026-03-18,Active,Participant,10000,9.3
RESIDENT_01469,National Steps Challenge,Steps,2026-03-13,Active,Platinum,10000,93.3
RESIDENT_00010,National Steps Challenge,Steps,2026-04-05,Active,Silver,10000,50.4
RESIDENT_00052,Move It Challenge,MVPA Minutes,2026-03-25,Active,Silver,150,48.3
RESIDENT_00718,Move It Challenge,MVPA Minutes,2026-04-08,Active,Gold,150,73.3
RESIDENT_00999,National Steps Challenge,Steps,2026-03-07,Active,Gold,10000,66.1
RESIDENT_01006,Eat Drink Shop Healthy,Healthier Purchases,2026-03-02,Active,Gold,30,62.2
RESIDENT_00240,Move It Challenge,MVPA Minutes,2026-03-07,Active,Platinum,150,85.4
RESIDENT_00216,National Steps Challenge,Steps,2026-03-21,Active,Participant,10000,14.0
RESIDENT_00397,Eat Drink Shop Healthy,Healthier Purchases,2026-04-03,Active,Gold,30,78.1
RESIDENT_00546,National Steps Challenge,Steps,2026-03-25,Active,Gold,10000,75.9
RESIDENT_00202,Move It Challenge,MVPA Minutes,2026-03-02,Active,Gold,150,74.1
RESIDENT_01123,Move It Challenge,MVPA Minutes,2026-03-09,Active,Bronze,150,30.2
RESIDENT_00042,National Steps Challenge,Steps,2026-03-21,Active,Silver,10000,43.0
RESIDENT_00001,Move It Challenge,MVPA Minutes,2026-03-11,Active,Silver,150,51.6
RESIDENT_00566,National Steps Challenge,Steps,2026-03-24,Active,Gold,10000,72.6
RESIDENT_01475,National Steps Challenge,Steps,2026-03-18,Active,Bronze,10000,20.3
RESIDENT_01083,National Steps Challenge,Steps,2026-03-30,Active,Participant,10000,10.3
RESIDENT_00086,Move It Challenge,MVPA Minutes,2026-03-27,Active,Silver,150,44.6
RESIDENT_01064,Eat Drink Shop Healthy,Healthier Purchases,2026-03-02,Active,Participant,30,6.7
RESIDENT_00412,Eat Drink Shop Healthy,Healthier Purchases,2026-03-17,Active,Bronze,30,27.8
RESIDENT_00325,Move It Challenge,MVPA Minutes,2026-04-10,Active,Bronze,150,21.2
RESIDENT_00437,National Steps Challenge,Steps,2026-03-04,Active,Gold,10000,69.5
RESIDENT_01395,Eat Drink Shop Healthy,Healthier Purchases,2026-03-13,Active,Bronze,30,26.5
RESIDENT_00589,Eat Drink Shop Healthy,Healthier Purchases,2026-03-19,Active,Gold,30,72.5
RESIDENT_01193,Eat Drink Shop Healthy,Healthier Purchases,2026-03-31,Active,Bronze,30,25.5
RESIDENT_00843,Eat Drink Shop Healthy,Healthier Purchases,2026-04-07,Active,Participant,30,5.0
RESIDENT_00752,Move It Challenge,MVPA Minutes,2026-04-07,Active,Bronze,150,36.5
RESIDENT_00346,Move It Challenge,MVPA Minutes,2026-03-05,Active,Bronze,150,20.7
RESIDENT_00637,Move It Challenge,MVPA Minutes,2026-03-20,Active,Silver,150,40.1
RESIDENT_00025,Eat Drink Shop Healthy,Healthier Purchases,2026-03-16,Active,Gold,30,74.8
RESIDENT_00544,Eat Drink Shop Healthy,Healthier Purchases,2026-03-17,Active,Gold,30,72.0
RESIDENT_00218,National Steps Challenge,Steps,2026-04-01,Active,Participant,10000,19.1
RESIDENT_01160,Move It Challenge,MVPA Minutes,2026-04-02,Active,Silver,150,55.7
RESIDENT_00826,National Steps Challenge,Steps,2026-03-17,Active,Gold,10000,70.9
RESIDENT_00676,Eat Drink Shop Healthy,Healthier Purchases,2026-03-17,Active,Silver,30,40.9
RESIDENT_00459,Eat Drink Shop Healthy,Healthier Purchases,2026-03-15,Active,Bronze,30,33.7
RESIDENT_01203,Eat Drink Shop Healthy,Healthier Purchases,2026-03-24,Active,Silver,30,46.3
RESIDENT_00322,Eat Drink Shop Healthy,Healthier Purchases,2026-03-08,Active,Gold,30,72.6
RESIDENT_00844,Eat Drink Shop Healthy,Healthier Purchases,2026-03-30,Active,Platinum,30,81.6
RESIDENT_01314,Move It Challenge,MVPA Minutes,2026-03-31,Active,Bronze,150,33.6
RESIDENT_00404,National Steps Challenge,Steps,2026-03-17,Active,Silver,10000,43.5
RESIDENT_00012,National Steps Challenge,Steps,2026-03-17,Active,Bronze,10000,22.6
RESIDENT_00960,Eat Drink Shop Healthy,Healthier Purchases,2026-04-10,Active,Bronze,30,23.9
RESIDENT_00031,National Steps Challenge,Steps,2026-03-24,Active,Gold,10000,73.0
RESIDENT_00552,National Steps Challenge,Steps,2026-04-01,Active,Platinum,10000,82.3
RESIDENT_00445,Move It Challenge,MVPA Minutes,2026-03-12,Active,Silver,150,48.2
RESIDENT_00587,Eat Drink Shop Healthy,Healthier Purchases,2026-03-09,Active,Bronze,30,24.4
RESIDENT_00909,Eat Drink Shop Healthy,Healthier Purchases,2026-03-31,Active,Silver,30,49.5
RESIDENT_00554,Move It Challenge,MVPA Minutes,2026-03-15,Active,Participant,150,18.4
RESIDENT_00813,Eat Drink Shop Healthy,Healthier Purchases,2026-04-04,Active,Silver,30,43.1
RESIDENT_00673,National Steps Challenge,Steps,2026-03-07,Active,Silver,10000,44.8
RESIDENT_00232,Eat Drink Shop Healthy,Healthier Purchases,2026-03-09,Active,Platinum,30,95.6
RESIDENT_00250,Eat Drink Shop Healthy,Healthier Purchases,2026-04-05,Active,Participant,30,12.4
RESIDENT_01414,Eat Drink Shop Healthy,Healthier Purchases,2026-03-04,Active,Silver,30,57.1
RESIDENT_01455,National Steps Challenge,Steps,2026-03-07,Active,Bronze,10000,37.9
RESIDENT_01149,National Steps Challenge,Steps,2026-03-18,Active,Platinum,10000,82.9
RESIDENT_00617,Eat Drink Shop Healthy,Healthier Purchases,2026-03-16,Active,Bronze,30,33.4
RESIDENT_00761,Move It Challenge,MVPA Minutes,2026-03-19,Active,Gold,150,76.4
RESIDENT_00532,National Steps Challenge,Steps,2026-03-05,Active,Platinum,10000,83.3
RESIDENT_01269,National Steps Challenge,Steps,2026-03-07,Active,Silver,10000,55.6
RESIDENT_00154,National Steps Challenge,Steps,2026-03-28,Active,Platinum,10000,88.8
RESIDENT_00634,National Steps Challenge,Steps,2026-03-02,Active,Gold,10000,66.0
RESIDENT_00896,National Steps Challenge,Steps,2026-03-29,Active,Participant,10000,11.6
RESIDENT_00612,Move It Challenge,MVPA Minutes,2026-03-25,Active,Participant,150,14.0
RESIDENT_00536,National Steps Challenge,Steps,2026-03-19,Active,Gold,10000,74.1
RESIDENT_00602,Move It Challenge,MVPA Minutes,2026-03-24,Active,Bronze,150,21.8
RESIDENT_01331,National Steps Challenge,Steps,2026-03-19,Active,Platinum,10000,86.7
RESIDENT_01246,Eat Drink Shop Healthy,Healthier Purchases,2026-03-22,Active,Platinum,30,82.7
RESIDENT_00306,Move It Challenge,MVPA Minutes,2026-03-14,Active,Bronze,150,29.5
RESIDENT_00171,National Steps Challenge,Steps,2026-04-09,Active,Platinum,10000,81.3
RESIDENT_01087,Move It Challenge,MVPA Minutes,2026-03-23,Active,Participant,150,6.4
RESIDENT_00826,Move It Challenge,MVPA Minutes,2026-03-14,Active,Gold,150,78.7
RESIDENT_01232,Move It Challenge,MVPA Minutes,2026-03-29,Active,Bronze,150,24.8
RESIDENT_01146,National Steps Challenge,Steps,2026-04-09,Active,Platinum,10000,85.9
RESIDENT_01475,Move It Challenge,MVPA Minutes,2026-03-17,Active,Participant,150,9.9
RESIDENT_00864,Move It Challenge,MVPA Minutes,2026-04-02,Active,Participant,150,16.0
RESIDENT_01211,National Steps Challenge,Steps,2026-03-01,Active,Silver,10000,48.4
RESIDENT_01335,National Steps Challenge,Steps,2026-03-28,Active,Bronze,10000,28.4
RESIDENT_00903,Eat Drink Shop Healthy,Healthier Purchases,2026-03-05,Active,Gold,30,73.9
RESIDENT_00611,National Steps Challenge,Steps,2026-03-30,Active,Participant,10000,17.0
RESIDENT_01409,Move It Challenge,MVPA Minutes,2026-03-02,Active,Gold,150,74.0
RESIDENT_01192,Eat Drink Shop Healthy,Healthier Purchases,2026-03-18,Active,Silver,30,41.9
RESIDENT_00165,Move It Challenge,MVPA Minutes,2026-03-14,Active,Gold,150,71.9
RESIDENT_01325,National Steps Challenge,Steps,2026-03-05,Active,Silver,10000,49.0
RESIDENT_01225,Move It Challenge,MVPA Minutes,2026-03-09,Active,Participant,150,18.4
RESIDENT_00630,Eat Drink Shop Healthy,Healthier Purchases,2026-03-09,Active,Bronze,30,38.3
RESIDENT_00253,National Steps Challenge,Steps,2026-03-13,Active,Silver,10000,40.3
RESIDENT_00003,Eat Drink Shop Healthy,Healthier Purchases,2026-03-18,Active,Silver,30,47.3
RESIDENT_01093,Eat Drink Shop Healthy,Healthier Purchases,2026-03-09,Active,Bronze,30,28.1
RESIDENT_01051,National Steps Challenge,Steps,2026-03-22,Active,Platinum,10000,94.3
RESIDENT_00237,National Steps Challenge,Steps,2026-03-28,Active,Gold,10000,60.4
RESIDENT_00112,Eat Drink Shop Healthy,Healthier Purchases,2026-03-04,Active,Participant,30,11.7
RESIDENT_00060,Eat Drink Shop Healthy,Healthier Purchases,2026-03-11,Active,Silver,30,42.6
RESIDENT_00833,National Steps Challenge,Steps,2026-03-24,Active,Participant,10000,7.9
RESIDENT_01197,National Steps Challenge,Steps,2026-04-10,Active,Participant,10000,5.1
RESIDENT_01241,National Steps Challenge,Steps,2026-03-13,Active,Participant,10000,4.1
RESIDENT_00597,Eat Drink Shop Healthy,Healthier Purchases,2026-03-03,Active,Participant,30,16.2
RESIDENT_01184,National Steps Challenge,Steps,2026-03-10,Active,Silver,10000,59.1
RESIDENT_00397,Move It Challenge,MVPA Minutes,2026-03-21,Active,Platinum,150,82.5
RESIDENT_00343,Move It Challenge,MVPA Minutes,2026-03-16,Active,Bronze,150,24.7
RESIDENT_01445,Move It Challenge,MVPA Minutes,2026-03-21,Active,Participant,150,15.6
RESIDENT_00296,National Steps Challenge,Steps,2026-04-03,Active,Participant,10000,19.3
RESIDENT_00080,National Steps Challenge,Steps,2026-04-01,Active,Bronze,10000,25.9
RESIDENT_01336,Move It Challenge,MVPA Minutes,2026-04-05,Active,Platinum,150,98.1
RESIDENT_00904,Move It Challenge,MVPA Minutes,2026-03-14,Active,Gold,150,73.3
RESIDENT_01287,National Steps Challenge,Steps,2026-04-03,Active,Platinum,10000,89.8
RESIDENT_01456,Eat Drink Shop Healthy,Healthier Purchases,2026-03-04,Active,Silver,30,47.5
RESIDENT_01351,Eat Drink Shop Healthy,Healthier Purchases,2026-03-10,Active,Gold,30,66.1
RESIDENT_00759,National Steps Challenge,Steps,2026-04-04,Active,Participant,10000,9.8
RESIDENT_00121,Eat Drink Shop Healthy,Healthier Purchases,2026-03-27,Active,Silver,30,47.4
RESIDENT_00818,National Steps Challenge,Steps,2026-04-05,Active,Gold,10000,71.5
RESIDENT_00342,Move It Challenge,MVPA Minutes,2026-03-16,Active,Participant,150,13.4
RESIDENT_00648,Move It Challenge,MVPA Minutes,2026-03-17,Active,Participant,150,19.3
RESIDENT_00485,National Steps Challenge,Steps,2026-03-02,Active,Platinum,10000,89.4
RESIDENT_01498,National Steps Challenge,Steps,2026-03-18,Active,Bronze,10000,24.0
RESIDENT_00303,Eat Drink Shop Healthy,Healthier Purchases,2026-03-06,Active,Gold,30,73.8
RESIDENT_01316,Move It Challenge,MVPA Minutes,2026-04-03,Active,Participant,150,19.0
RESIDENT_00048,Move It Challenge,MVPA Minutes,2026-03-08,Active,Gold,150,70.1
